"version","match_id","match_run_time_in_ms","match_run_time","match_time_in_ms","event_id","player_seq_id","event_order","half_time","side","category","event","event_type","action_type","from_player_id","from_player_name","from_player_shirt_number","to_player_id","to_player_name","to_player_shirt_number","team_id","team_name","sequence_type","outcome","outcome_additional","opposition_touch","body_type","direction","pressure","style","style_additional","frame_location","game_state","game_period","game_period_additional","game_involvement","origin","origin_additional","save_type","save_detail","stance","x_frame","y_frame","movement","offering_to_receive_total_units","line_break_direction","line_break_outcome","team_shape","team_unit","team_units_broken","total_team_units","event_end_time_in_ms","x","x_mirrored","y","y_mirrored","x_location_start","x_location_start_mirrored","x_location_end","x_location_end_mirrored","y_location_start","y_location_start_mirrored","y_location_end","y_location_end_mirrored"
"v1.1",131913,0,"00:00:00",-289,1,1,1,1,"","referee_action","game_period_start","game_period_action","",0,"REFEREE","","","","",0,"TEAM REFEREES","","","","","","","","","","","","first_half","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"v1.1",131913,289,"00:00:00",0,2,2,1,1,"r","in_possession","kickoff","start_restart","",398250,"BLOMQVIST REBECKA",15,"","","",1882883,"SWEDEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.48533333333333334,0.5146666666666666,0.5095588235294117,0.49044117647058827,"","","","","","","",""
"v1.1",131913,289,"00:00:00",0,3,2,2,1,"r","in_possession","pass","distribution","",398250,"BLOMQVIST REBECKA",15,324571,"ILESTEDT AMANDA",13,1882883,"SWEDEN","","possession_complete","","","right_foot","","no_pressure","push","","","","","","","","","","","","","","","","","no_line_break","","","","","",0.48533333333333334,0.5146666666666666,0.5095588235294117,0.49044117647058827,0.48533333333333334,0.5146666666666666,0.6337142857142857,0.3662857142857143,0.5095588235294117,0.49044117647058827,0.5451470588235294,0.45485294117647057
"v1.1",131913,699,"00:00:00",410,4,3,1,1,"l","out_of_possession","pushing_on","defensive_pressure","",277429,"LARROQUETTE MARIANA",19,"","","",1884881,"ARGENTINA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.5021904761904762,0.5021904761904762,0.38,0.38,"","","","","","","",""
"v1.1",131913,1529,"00:00:01",1240,5,2,3,1,"r","in_possession","possession_outcome","possession_outcome","",398250,"BLOMQVIST REBECKA",15,"","","",1882883,"SWEDEN","possession","possession_complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.6337142857142857,0.3662857142857143,0.5451470588235294,0.45485294117647057,"","","","","","","",""
"v1.1",131913,1529,"00:00:01",1240,6,4,1,1,"r","in_possession","no_offer","offering_to_receive","",324571,"ILESTEDT AMANDA",13,"","","",1882883,"SWEDEN","","","","","","","","","","","","","","","","","","","","","","no_movement",2,"","","","","","",1529,0.6371428571428571,0.3628571428571429,0.5345588235294118,0.46544117647058825,"","","","","","","",""
"v1.1",131913,1529,"00:00:01",1240,7,4,2,1,"r","in_possession","reception","receiving_possession","kickoff",324571,"ILESTEDT AMANDA",13,"","","",1882883,"SWEDEN","","","","","","","no_pressure","","","","","","","","","","","","","","","","","","","inside","in_front","",2,"",0.6371428571428571,0.3628571428571429,0.5345588235294118,0.46544117647058825,"","","","","","","",""
"v1.1",131913,1539,"00:00:01",1250,8,3,2,1,"l","out_of_possession","pressing","defensive_pressure","",277429,"LARROQUETTE MARIANA",19,"","","",1884881,"ARGENTINA","","","","","","shown_outside","indirect_pressure","","","","","","","","","","","","","","","","","","","","","","","",0.5240952380952381,0.5240952380952381,0.4260294117647059,0.4260294117647059,"","","","","","","",""
"v1.1",131913,2969,"00:00:03",2680,9,4,3,1,"r","in_possession","pass","distribution","",324571,"ILESTEDT AMANDA",13,"","","",1882883,"SWEDEN","","possession_incomplete","player_on_ball_error","","right_foot","","no_pressure","lofted","","","","","","","","","","","","","","","","over","line_break_incomplete","inside","","1",2,"",0.6147619047619047,0.38523809523809527,0.5639705882352941,0.4360294117647059,0.6147619047619047,0.38523809523809527,0.25076190476190474,0.7492380952380953,0.5639705882352941,0.4360294117647059,0.2638235294117647,0.7361764705882353
"v1.1",131913,2979,"00:00:03",2690,10,3,3,1,"l","out_of_possession","possession_outcome","possession_outcome","",277429,"LARROQUETTE MARIANA",19,"","","",1884881,"ARGENTINA","possession","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.5724761904761905,0.5724761904761905,0.5269117647058823,0.5269117647058823,"","","","","","","",""
"v1.1",131913,5409,"00:00:05",5120,11,4,4,1,"r","in_possession","possession_outcome","possession_outcome","misplaced",324571,"ILESTEDT AMANDA",13,"","","",1882883,"SWEDEN","possession","possession_incomplete","player_on_ball_error","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.25076190476190474,0.7492380952380953,0.2638235294117647,0.7361764705882353,"","","","","","","",""
"v1.1",131913,5449,"00:00:05",5160,12,5,1,1,"l","in_possession","no_offer","offering_to_receive","",461594,"NUNEZ ROMINA",7,"","","",1884881,"ARGENTINA","","","","","","","","","","","","","","","","","","","","","","no_movement",3,"","","","","","",5449,0.25666666666666665,0.25666666666666665,0.2489705882352941,0.2489705882352941,"","","","","","","",""
"v1.1",131913,5449,"00:00:05",5160,13,5,2,1,"l","in_possession","reception","receiving_possession","loose_ball",461594,"NUNEZ ROMINA",7,"","","",1884881,"ARGENTINA","","","","","","","no_pressure","","","","","","","","","","","","","","","","","","","inside","in_front","",3,"",0.25666666666666665,0.25666666666666665,0.2489705882352941,0.2489705882352941,"","","","","","","",""
"v1.1",131913,6000,"00:00:06",5711,14,6,1,1,"r","out_of_possession","pushing_on","defensive_pressure","",420379,"JANOGY MADELEN",7,"","","",1882883,"SWEDEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.26895238095238094,0.7310476190476191,0.3010294117647059,0.6989705882352941,"","","","","","","",""
"v1.1",131913,6829,"00:00:06",6540,15,5,3,1,"l","in_possession","possession_outcome","possession_outcome","miscontrol",461594,"NUNEZ ROMINA",7,"","","",1884881,"ARGENTINA","possession","possession_lost","player_on_ball_error","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.2017142857142857,0.2017142857142857,0.3536764705882353,0.3536764705882353,"","","","","","","",""
"v1.1",131913,6849,"00:00:06",6560,16,7,1,1,"l","in_possession","no_offer","offering_to_receive","",357669,"SACHS ADRIANA",2,"","","",1884881,"ARGENTINA","","","","","","","","","","","","","","","","","","","","","","no_movement",3,"","","","","","",6849,0.19514285714285715,0.19514285714285715,0.3548529411764706,0.3548529411764706,"","","","","","","",""
"v1.1",131913,6849,"00:00:06",6560,17,7,2,1,"l","in_possession","reception","receiving_possession","loose_ball",357669,"SACHS ADRIANA",2,"","","",1884881,"ARGENTINA","","","","","","","indirect_pressure","","","","","","","","","","","","","","","","","","","outside","in_front","",3,"",0.19514285714285715,0.19514285714285715,0.3548529411764706,0.3548529411764706,"","","","","","","",""
"v1.1",131913,6849,"00:00:06",6560,18,7,3,1,"l","in_possession","pass","distribution","",357669,"SACHS ADRIANA",2,461590,"BRAUN SOPHIA",13,1884881,"ARGENTINA","","possession_complete","","","right_foot","","indirect_pressure","push","","","","","","","","","","","","","","","","around","line_break_complete","inside","","1",3,"",0.19514285714285715,0.19514285714285715,0.3548529411764706,0.3548529411764706,0.19514285714285715,0.19514285714285715,0.28733333333333333,0.28733333333333333,0.3548529411764706,0.3548529411764706,0.3166176470588235,0.3166176470588235
"v1.1",131913,6870,"00:00:06",6581,19,6,2,1,"r","out_of_possession","possession_outcome","possession_outcome","",420379,"JANOGY MADELEN",7,"","","",1882883,"SWEDEN","possession","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.2320952380952381,0.7679047619047619,0.31941176470588234,0.6805882352941177,"","","","","","","",""
"v1.1",131913,7649,"00:00:07",7360,20,7,4,1,"l","in_possession","possession_outcome","possession_outcome","",357669,"SACHS ADRIANA",2,"","","",1884881,"ARGENTINA","possession","possession_complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.28733333333333333,0.28733333333333333,0.3166176470588235,0.3166176470588235,"","","","","","","",""
"v1.1",131913,7669,"00:00:07",7380,21,8,1,1,"l","in_possession","no_offer","offering_to_receive","",461590,"BRAUN SOPHIA",13,"","","",1884881,"ARGENTINA","","","","","","","","","","","","","","","","","","","","","","no_movement",3,"","","","","","",7669,0.2840952380952381,0.2840952380952381,0.33397058823529413,0.33397058823529413,"","","","","","","",""
"v1.1",131913,7669,"00:00:07",7380,22,8,2,1,"l","in_possession","reception","receiving_possession","pass",461590,"BRAUN SOPHIA",13,"","","",1884881,"ARGENTINA","","","","","","","no_pressure","","","","","","","","","","","","","","","","","","","inside","between_1_2","",3,"",0.2840952380952381,0.2840952380952381,0.33397058823529413,0.33397058823529413,"","","","","","","",""
"v1.1",131913,7669,"00:00:07",7380,23,8,3,1,"l","in_possession","pass","distribution","",461590,"BRAUN SOPHIA",13,"","","",1884881,"ARGENTINA","","possession_incomplete","defensive_event","","left_foot","","no_pressure","push","","","","","","","","","","","","","","","","","no_line_break","","","","","",0.2840952380952381,0.2840952380952381,0.33397058823529413,0.33397058823529413,0.2840952380952381,0.2840952380952381,0.3637142857142857,0.3637142857142857,0.33397058823529413,0.33397058823529413,0.23088235294117648,0.23088235294117648
"v1.1",131913,8629,"00:00:08",8340,24,9,1,1,"l","out_of_possession","pushing_on","defensive_pressure","",357671,"GOMEZ ARES CAMILA",17,"","","",1884881,"ARGENTINA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.34685714285714286,0.34685714285714286,0.2351470588235294,0.2351470588235294,"","","","","","","",""
"v1.1",131913,8929,"00:00:09",8640,25,8,4,1,"l","in_possession","possession_outcome","possession_outcome","intercepted",461590,"BRAUN SOPHIA",13,"","","",1884881,"ARGENTINA","possession","possession_incomplete","defensive_event","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.3637142857142857,0.3637142857142857,0.23088235294117648,0.23088235294117648,"","","","","","","",""
"v1.1",131913,8929,"00:00:09",8640,26,9,2,1,"l","out_of_possession","possession_outcome","possession_outcome","",357671,"GOMEZ ARES CAMILA",17,"","","",1884881,"ARGENTINA","possession","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.35819047619047617,0.35819047619047617,0.23897058823529413,0.23897058823529413,"","","","","","","",""
"v1.1",131913,8939,"00:00:09",8650,27,10,1,1,"r","out_of_possession","interception","defensive_event","",466965,"SANDBERG ANNA",5,"","","",1882883,"SWEDEN","","possession_won","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.3701904761904762,0.6298095238095238,0.2286764705882353,0.7713235294117647,"","","","","","","",""
"v1.1",131913,8939,"00:00:09",8650,28,10,2,1,"r","in_possession","reception","receiving_possession","interception",466965,"SANDBERG ANNA",5,"","","",1882883,"SWEDEN","","","","","","","indirect_pressure","","","","","","","","","","","","","","","","","","","inside","in_front","",2,"",0.3701904761904762,0.6298095238095238,0.2286764705882353,0.7713235294117647,"","","","","","","",""
"v1.1",131913,8939,"00:00:09",8650,29,10,3,1,"r","in_possession","pass","distribution","",466965,"SANDBERG ANNA",5,420373,"BENNISON HANNA",20,1882883,"SWEDEN","","possession_complete","","","left_foot","","indirect_pressure","push","","","","","","","","","","","","","","","","","no_line_break","","","","","",0.3701904761904762,0.6298095238095238,0.2286764705882353,0.7713235294117647,0.3701904761904762,0.6298095238095238,0.35638095238095235,0.6436190476190476,0.2286764705882353,0.7713235294117647,0.315,0.685
"v1.1",131913,9599,"00:00:09",9310,30,11,1,1,"l","out_of_possession","pressing","defensive_pressure","",330067,"BANINI ESTEFANIA",22,"","","",1884881,"ARGENTINA","","","","","","shown_outside","indirect_pressure","","","","","","","","","","","","","","","","","","","","","","","",0.32895238095238094,0.32895238095238094,0.40852941176470586,0.40852941176470586,"","","","","","","",""
"v1.1",131913,9609,"00:00:09",9320,31,10,4,1,"r","in_possession","possession_outcome","possession_outcome","",466965,"SANDBERG ANNA",5,"","","",1882883,"SWEDEN","possession","possession_complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.35638095238095235,0.6436190476190476,0.315,0.685,"","","","","","","",""
"v1.1",131913,9620,"00:00:09",9331,32,12,1,1,"r","in_possession","no_offer","offering_to_receive","",420373,"BENNISON HANNA",20,"","","",1882883,"SWEDEN","","","","","","","","","","","","","","","","","","","","","","no_movement",2,"","","","","","",9620,0.3545714285714286,0.6454285714285715,0.31470588235294117,0.6852941176470588,"","","","","","","",""
"v1.1",131913,9620,"00:00:09",9331,33,12,2,1,"r","in_possession","reception","receiving_possession","pass",420373,"BENNISON HANNA",20,"","","",1882883,"SWEDEN","","","","","","","indirect_pressure","","","","","","","","","","","","","","","","","","","inside","in_front","",2,"",0.3545714285714286,0.6454285714285715,0.31470588235294117,0.6852941176470588,"","","","","","","",""
"v1.1",131913,10789,"00:00:10",10500,34,12,3,1,"r","in_possession","pass","distribution","",420373,"BENNISON HANNA",20,466979,"LENNARTSSON STINA ",4,1882883,"SWEDEN","","possession_complete","","","right_foot","","direct_pressure","push","","","","","","","","","","","","","","","","","no_line_break","","","","","",0.3779047619047619,0.622095238095238,0.34911764705882353,0.6508823529411765,0.3779047619047619,0.622095238095238,0.4958095238095238,0.5041904761904762,0.34911764705882353,0.6508823529411765,0.6182352941176471,0.3817647058823529
"v1.1",131913,10819,"00:00:10",10530,35,11,2,1,"l","out_of_possession","possession_outcome","possession_outcome","",330067,"BANINI ESTEFANIA",22,"","","",1884881,"ARGENTINA","possession","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.3758095238095238,0.3758095238095238,0.3635294117647059,0.3635294117647059,"","","","","","","",""
"v1.1",131913,11479,"00:00:11",11190,36,13,1,1,"r","in_possession","offer","offering_to_receive","",321274,"JAKOBSSON SOFIA",10,"","","",1882883,"SWEDEN","","","","","","","","","","","","","","","","","","","","","","no_movement",2,"","","outside","between_1_2","","",15669,0.3485714285714286,0.6514285714285715,0.5916176470588236,0.4083823529411764,0.29218,0.70782,0.3383809523809524,0.6616190476190476,0.89199,0.10801000000000005,0.8572058823529412,0.14279411764705885
"v1.1",131913,12809,"00:00:12",12520,37,12,4,1,"r","in_possession","possession_outcome","possession_outcome","",420373,"BENNISON HANNA",20,"","","",1882883,"SWEDEN","possession","possession_complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.4958095238095238,0.5041904761904762,0.6182352941176471,0.3817647058823529,"","","","","","","",""
"v1.1",131913,12870,"00:00:12",12581,38,14,1,1,"r","in_possession","no_offer","offering_to_receive","",466979,"LENNARTSSON STINA ",4,"","","",1882883,"SWEDEN","","","","","","","","","","","","","","","","","","","","","","no_movement",2,"","","","","","",12870,0.4960952380952381,0.5039047619047619,0.6180882352941176,0.3819117647058824,"","","","","","","",""
"v1.1",131913,12870,"00:00:12",12581,39,14,2,1,"r","in_possession","reception","receiving_possession","pass",466979,"LENNARTSSON STINA ",4,"","","",1882883,"SWEDEN","","","","","","","no_pressure","","","","","","","","","","","","","","","","","","","inside","in_front","",2,"",0.4960952380952381,0.5039047619047619,0.6180882352941176,0.3819117647058824,"","","","","","","",""
"v1.1",131913,12870,"00:00:12",12581,40,14,3,1,"r","in_possession","pass","distribution","",466979,"LENNARTSSON STINA ",4,324571,"ILESTEDT AMANDA",13,1882883,"SWEDEN","","possession_complete","","","right_foot","","no_pressure","push","","","","","","","","","","","","","","","","","no_line_break","","","","","",0.4960952380952381,0.5039047619047619,0.6180882352941176,0.3819117647058824,0.4960952380952381,0.5039047619047619,0.5653333333333334,0.43466666666666665,0.6180882352941176,0.3819117647058824,0.49941176470588233,0.5005882352941177
"v1.1",131913,14459,"00:00:14",14170,41,15,1,1,"r","in_possession","no_offer","offering_to_receive","",324571,"ILESTEDT AMANDA",13,"","","",1882883,"SWEDEN","","","","","","","","","","","","","","","","","","","","","","no_movement",2,"","","","","","",14459,0.573047619047619,0.42695238095238097,0.5058823529411764,0.49411764705882355,"","","","","","","",""
"v1.1",131913,14459,"00:00:14",14170,42,15,2,1,"r","in_possession","reception","receiving_possession","pass",324571,"ILESTEDT AMANDA",13,"","","",1882883,"SWEDEN","","","","","","","no_pressure","","","","","","","","","","","","","","","","","","","inside","in_front","",2,"",0.573047619047619,0.42695238095238097,0.5058823529411764,0.49411764705882355,"","","","","","","",""
"v1.1",131913,14469,"00:00:14",14180,43,14,4,1,"r","in_possession","possession_outcome","possession_outcome","",466979,"LENNARTSSON STINA ",4,"","","",1882883,"SWEDEN","possession","possession_complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.5653333333333334,0.43466666666666665,0.49941176470588233,0.5005882352941177,"","","","","","","",""
"v1.1",131913,15459,"00:00:15",15170,44,16,1,1,"r","in_possession","offer","offering_to_receive","",466965,"SANDBERG ANNA",5,"","","",1882883,"SWEDEN","","","","","","","","","","","","","","","","","","","","","","in_front",3,"","","outside","in_front","","",18000,0.37714285714285717,0.6228571428571428,0.05088235294117647,0.9491176470588235,0.42815,0.57185,0.39076190476190475,0.6092380952380952,0.04608,0.95392,0.042205882352941176,0.9577941176470588
"v1.1",131913,15669,"00:00:15",15380,45,13,2,1,"r","in_possession","possession_outcome","possession_outcome","",321274,"JAKOBSSON SOFIA",10,"","","",1882883,"SWEDEN","attacking","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.3383809523809524,0.6616190476190476,0.8572058823529412,0.14279411764705885,"","","","","","","",""
"v1.1",131913,15929,"00:00:16",15640,46,15,3,1,"r","in_possession","pass","distribution","",324571,"ILESTEDT AMANDA",13,466965,"SANDBERG ANNA",5,1882883,"SWEDEN","","possession_complete","","","right_foot","","no_pressure","push","","","","","","","","","","","","","","","","","no_line_break","","","","","",0.5403809523809524,0.4596190476190476,0.46808823529411764,0.5319117647058824,0.5403809523809524,0.4596190476190476,0.38876190476190475,0.6112380952380952,0.46808823529411764,0.5319117647058824,0.048382352941176474,0.9516176470588236
"v1.1",131913,16889,"00:00:16",16600,47,17,1,1,"l","out_of_possession","pushing_on","defensive_pressure","",461594,"NUNEZ ROMINA",7,"","","",1884881,"ARGENTINA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.322,0.322,0.19088235294117648,0.19088235294117648,"","","","","","","",""
"v1.1",131913,17969,"00:00:18",17680,48,17,2,1,"l","out_of_possession","pressing","defensive_pressure","",461594,"NUNEZ ROMINA",7,"","","",1884881,"ARGENTINA","","","","","","shown_outside","indirect_pressure","","","","","","","","","","","","","","","","","","","","","","","",0.3441904761904762,0.3441904761904762,0.1126470588235294,0.1126470588235294,"","","","","","","",""
"v1.1",131913,17979,"00:00:18",17690,49,15,4,1,"r","in_possession","possession_outcome","possession_outcome","",324571,"ILESTEDT AMANDA",13,"","","",1882883,"SWEDEN","possession","possession_complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.38876190476190475,0.6112380952380952,0.048382352941176474,0.9516176470588236,"","","","","","","",""
"v1.1",131913,18000,"00:00:18",17711,50,16,2,1,"r","in_possession","reception","receiving_possession","pass",466965,"SANDBERG ANNA",5,"","","",1882883,"SWEDEN","","","","","","","no_pressure","","","","","","","","","","","","","","","","","","","outside","in_front","",2,"",0.39076190476190475,0.6092380952380952,0.042205882352941176,0.9577941176470588,"","","","","","","",""
"v1.1",131913,18179,"00:00:18",17890,51,18,1,1,"l","out_of_possession","pushing_on","defensive_pressure","",277429,"LARROQUETTE MARIANA",19,"","","",1884881,"ARGENTINA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.44133333333333336,0.44133333333333336,0.31308823529411767,0.31308823529411767,"","","","","","","",""
"v1.1",131913,18609,"00:00:18",18320,52,16,3,1,"r","in_possession","pass","distribution","",466965,"SANDBERG ANNA",5,386970,"ERIKSSON MAGDALENA",6,1882883,"SWEDEN","","possession_complete","","","left_foot","","no_pressure","push","","","","","","","","","","","","","","","","","no_line_break","","","","","",0.3964761904761905,0.6035238095238096,0.03602941176470588,0.9639705882352941,0.3964761904761905,0.6035238095238096,0.49038095238095236,0.5096190476190476,0.03602941176470588,0.9639705882352941,0.13455882352941176,0.8654411764705883
"v1.1",131913,18620,"00:00:18",18331,53,17,3,1,"l","out_of_possession","possession_outcome","possession_outcome","",461594,"NUNEZ ROMINA",7,"","","",1884881,"ARGENTINA","possession","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.36933333333333335,0.36933333333333335,0.07544117647058823,0.07544117647058823,"","","","","","","",""
"v1.1",131913,18889,"00:00:18",18600,54,19,1,1,"r","in_possession","offer","offering_to_receive","",321281,"SCHOUGH OLIVIA",22,"","","",1882883,"SWEDEN","","","","","","","","","","","","","","","","","","","","","","in_front",2,"","","inside","between_1_2","","",20539,0.3374285714285714,0.6625714285714286,0.1723529411764706,0.8276470588235294,0.32026,0.67974,0.39514285714285713,0.6048571428571429,0.23378,0.76622,0.1348529411764706,0.8651470588235294
"v1.1",131913,19629,"00:00:19",19340,55,20,1,1,"l","out_of_possession","pushing_on","defensive_pressure","",357671,"GOMEZ ARES CAMILA",17,"","","",1884881,"ARGENTINA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.346,0.346,0.17602941176470588,0.17602941176470588,"","","","","","","",""
"v1.1",131913,19709,"00:00:19",19420,56,16,4,1,"r","in_possession","possession_outcome","possession_outcome","",466965,"SANDBERG ANNA",5,"","","",1882883,"SWEDEN","possession","possession_complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.49038095238095236,0.5096190476190476,0.13455882352941176,0.8654411764705883,"","","","","","","",""
"v1.1",131913,19709,"00:00:19",19420,57,18,2,1,"l","out_of_possession","possession_outcome","possession_outcome","",277429,"LARROQUETTE MARIANA",19,"","","",1884881,"ARGENTINA","possession","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.4778095238095238,0.4778095238095238,0.18411764705882352,0.18411764705882352,"","","","","","","",""
"v1.1",131913,19709,"00:00:19",19420,58,21,1,1,"r","in_possession","no_offer","offering_to_receive","",386970,"ERIKSSON MAGDALENA",6,"","","",1882883,"SWEDEN","","","","","","","","","","","","","","","","","","","","","","no_movement",2,"","","","","","",19709,0.5012380952380953,0.49876190476190474,0.12838235294117648,0.8716176470588235,"","","","","","","",""
"v1.1",131913,19709,"00:00:19",19420,59,21,2,1,"r","in_possession","reception","receiving_possession","pass",386970,"ERIKSSON MAGDALENA",6,"","","",1882883,"SWEDEN","","","","","","","no_pressure","","","","","","","","","","","","","","","","","","","inside","in_front","",2,"",0.5012380952380953,0.49876190476190474,0.12838235294117648,0.8716176470588235,"","","","","","","",""
"v1.1",131913,19709,"00:00:19",19420,60,21,3,1,"r","in_possession","pass","distribution","",386970,"ERIKSSON MAGDALENA",6,398250,"BLOMQVIST REBECKA",15,1882883,"SWEDEN","","possession_complete","","","right_foot","","no_pressure","lofted","","","","","","","","","","","","","","","","over","line_break_complete","inside","","1",2,"",0.5012380952380953,0.49876190476190474,0.12838235294117648,0.8716176470588235,0.5012380952380953,0.49876190476190474,0.146,0.854,0.12838235294117648,0.8716176470588235,0.11764705882352941,0.8823529411764706
"v1.1",131913,20539,"00:00:20",20250,61,19,2,1,"r","in_possession","possession_outcome","possession_outcome","",321281,"SCHOUGH OLIVIA",22,"","","",1882883,"SWEDEN","attacking","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.39514285714285713,0.6048571428571429,0.1348529411764706,0.8651470588235294,"","","","","","","",""
"v1.1",131913,20639,"00:00:20",20350,62,20,2,1,"l","out_of_possession","possession_outcome","possession_outcome","",357671,"GOMEZ ARES CAMILA",17,"","","",1884881,"ARGENTINA","possession","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.38057142857142856,0.38057142857142856,0.14735294117647058,0.14735294117647058,"","","","","","","",""
"v1.1",131913,21579,"00:00:21",21290,63,22,1,1,"r","in_possession","offer","offering_to_receive","",466965,"SANDBERG ANNA",5,"","","",1882883,"SWEDEN","","","","","","","","","","","","","","","","","","","","","","no_movement",3,"","","outside","between_1_2","","",25889,0.38076190476190475,0.6192380952380953,0.033529411764705884,0.9664705882352941,0.28255,0.7174499999999999,0.16276190476190477,0.8372380952380952,0.04875,0.95125,0.019411764705882354,0.9805882352941176
"v1.1",131913,23149,"00:00:23",22860,64,23,1,1,"l","out_of_possession","pressing","defensive_pressure","",357669,"SACHS ADRIANA",2,"","","",1884881,"ARGENTINA","","","","","","from_behind","direct_pressure","","","","","","","","","","","","","","","","","","","","","","","",0.1483809523809524,0.1483809523809524,0.14220588235294118,0.14220588235294118,"","","","","","","",""
"v1.1",131913,23169,"00:00:23",22880,65,21,4,1,"r","in_possession","possession_outcome","possession_outcome","",386970,"ERIKSSON MAGDALENA",6,"","","",1882883,"SWEDEN","possession","possession_complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.146,0.854,0.11764705882352941,0.8823529411764706,"","","","","","","",""
"v1.1",131913,23209,"00:00:23",22920,66,24,1,1,"r","in_possession","no_offer","offering_to_receive","",398250,"BLOMQVIST REBECKA",15,"","","",1882883,"SWEDEN","","","","","","","","","","","","","","","","","","","","","","no_movement",2,"","","","","","",23209,0.14523809523809525,0.8547619047619047,0.11397058823529412,0.8860294117647058,"","","","","","","",""
"v1.1",131913,23209,"00:00:23",22920,67,24,2,1,"r","in_possession","reception","receiving_possession","pass",398250,"BLOMQVIST REBECKA",15,"","","",1882883,"SWEDEN","","","","","","","indirect_pressure","","","","","","","","","","","","","","","","","","","inside","between_1_2","",2,"",0.14523809523809525,0.8547619047619047,0.11397058823529412,0.8860294117647058,"","","","","","","",""
"v1.1",131913,23519,"00:00:23",23230,68,25,1,1,"l","out_of_possession","pressing","defensive_pressure","",461591,"CRUZ JULIETA",4,"","","",1884881,"ARGENTINA","","","","","","from_behind","indirect_pressure","","","","","","","","","","","","","","","","","","","","","","","",0.194,0.194,0.12147058823529412,0.12147058823529412,"","","","","","","",""
"v1.1",131913,25299,"00:00:25",25010,69,23,2,1,"l","out_of_possession","take_on_against","defensive_event","1v1",357669,"SACHS ADRIANA",2,"","","",1884881,"ARGENTINA","","","","","","show_outside","direct_pressure","","","","","","","","","","","","","","","","","","","","","","","",0.09361904761904762,0.09361904761904762,0.03,0.03,"","","","","","","",""
"v1.1",131913,25299,"00:00:25",25490,70,24,3,1,"r","in_possession","ball_progression","distribution","",398250,"BLOMQVIST REBECKA",15,"","","",1882883,"SWEDEN","","incomplete","","opposition_touch","","inside","direct_pressure","take_on_1v1","","","","","","","","","","","","","","","","","no_line_break","","","","",25779,0.10628571428571429,0.8937142857142857,0.03058823529411765,0.9694117647058823,0.10476190476190476,0.8952380952380953,0.10628571428571429,0.8937142857142857,0.02088235294117647,0.9791176470588235,0.03058823529411765,0.9694117647058823
"v1.1",131913,25449,"00:00:25",25160,71,25,2,1,"l","out_of_possession","possession_outcome","possession_outcome","",461591,"CRUZ JULIETA",4,"","","",1884881,"ARGENTINA","possession","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.114,0.114,0.016176470588235296,0.016176470588235296,"","","","","","","",""
"v1.1",131913,25509,"00:00:25",25220,72,23,3,1,"l","out_of_possession","tackle","defensive_event","standing",357669,"SACHS ADRIANA",2,"","","",1884881,"ARGENTINA","","possession_out_of_play_interrupted","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09419047619047619,0.09419047619047619,0.027058823529411764,0.027058823529411764,"","","","","","","",""
"v1.1",131913,25779,"00:00:25",25490,73,24,4,1,"r","in_possession","possession_outcome","possession_outcome","tackled",398250,"BLOMQVIST REBECKA",15,"","","",1882883,"SWEDEN","possession","possession_out_of_play_interrupted","defensive_event","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10857142857142857,0.8914285714285715,0.004411764705882353,0.9955882352941177,"","","","","","","",""
