"version","match_id","match_run_time_in_ms","match_run_time","match_time_in_ms","event_id","player_seq_id","event_order","half_time","side","category","event","event_type","action_type","from_player_id","from_player_name","from_player_shirt_number","to_player_id","to_player_name","to_player_shirt_number","team_id","team_name","sequence_type","outcome","outcome_additional","opposition_touch","body_type","direction","pressure","style","style_additional","frame_location","game_state","game_period","game_period_additional","game_involvement","origin","origin_additional","save_type","save_detail","stance","x_frame","y_frame","movement","offering_to_receive_total_units","line_break_direction","line_break_outcome","team_shape","team_unit","team_units_broken","total_team_units","event_end_time_in_ms","x","x_mirrored","y","y_mirrored","x_location_start","x_location_start_mirrored","x_location_end","x_location_end_mirrored","y_location_start","y_location_start_mirrored","y_location_end","y_location_end_mirrored"
"v1.1",131909,305929,"00:05:06",305770,355,128,2,1,"l","in_possession","reception","receiving_possession","possession_contest",357527,"SALVAI CECILIA",23,"","","",1883722,"ITALY","","","","","","","no_pressure","","","","","","","","","","","","","","","","","","","inside","in_front","",3,"",0.43333333333333335,0.43333333333333335,0.19588235294117648,0.19588235294117648,"","","","","","","",""
"v1.1",131909,307070,"00:05:07",306911,356,128,3,1,"l","in_possession","pass","distribution","",357527,"SALVAI CECILIA",23,420242,"CARUSO ARIANNA",18,1883722,"ITALY","","possession_complete","","","right_foot","","no_pressure","push","","","","","","","","","","","","","","","","","no_line_break","","","","","",0.4339047619047619,0.4339047619047619,0.20838235294117646,0.20838235294117646,0.4339047619047619,0.4339047619047619,0.4877142857142857,0.4877142857142857,0.20838235294117646,0.20838235294117646,0.2826470588235294,0.2826470588235294
"v1.1",131909,307760,"00:05:08",307601,357,129,1,1,"l","in_possession","no_offer","offering_to_receive","",420242,"CARUSO ARIANNA",18,"","","",1883722,"ITALY","","","","","","","","","","","","","","","","","","","","","","no_movement",2,"","","","","","",307760,0.49647619047619046,0.49647619047619046,0.2802941176470588,0.2802941176470588,"","","","","","","",""
"v1.1",131909,307760,"00:05:08",307601,358,129,2,1,"l","in_possession","reception","receiving_possession","pass",420242,"CARUSO ARIANNA",18,"","","",1883722,"ITALY","","","","","","","indirect_pressure","","","","","","","","","","","","","","","","","","","inside","in_front","",2,"",0.49647619047619046,0.49647619047619046,0.2802941176470588,0.2802941176470588,"","","","","","","",""
"v1.1",131909,307760,"00:05:08",307601,359,129,3,1,"l","in_possession","pass","distribution","",420242,"CARUSO ARIANNA",18,"","","",1883722,"ITALY","","possession_incomplete","defensive_event","","right_foot","","indirect_pressure","push","","","","","","","","","","","","","","","","","no_line_break","","","","","",0.49647619047619046,0.49647619047619046,0.2802941176470588,0.2802941176470588,0.49647619047619046,0.49647619047619046,0.4338095238095238,0.4338095238095238,0.2802941176470588,0.2802941176470588,0.3035294117647059,0.3035294117647059
"v1.1",131909,307809,"00:05:08",307650,360,128,4,1,"l","in_possession","possession_outcome","possession_outcome","",357527,"SALVAI CECILIA",23,"","","",1883722,"ITALY","possession","possession_complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.4877142857142857,0.4877142857142857,0.2826470588235294,0.2826470588235294,"","","","","","","",""
"v1.1",131909,309299,"00:05:10",309140,361,130,1,1,"r","out_of_possession","interception","defensive_event","",330067,"BANINI ESTEFANIA",22,"","","",1884881,"ARGENTINA","","possession_won","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.44333333333333336,0.5566666666666666,0.29808823529411765,0.7019117647058823,"","","","","","","",""
"v1.1",131909,309299,"00:05:10",309140,362,130,2,1,"r","in_possession","reception","receiving_possession","interception",330067,"BANINI ESTEFANIA",22,"","","",1884881,"ARGENTINA","","","","","","","indirect_pressure","","","","","","","","","","","","","","","","","","","inside","between_2_3","",3,"",0.44333333333333336,0.5566666666666666,0.29808823529411765,0.7019117647058823,"","","","","","","",""
"v1.1",131909,309299,"00:05:11",310520,363,130,3,1,"r","in_possession","ball_progression","distribution","",330067,"BANINI ESTEFANIA",22,"","","",1884881,"ARGENTINA","","incomplete","","opposition_touch","","outside","direct_pressure","take_on_1v1","","","","","","","","","","","","","","","","","no_line_break","","","","",310679,0.38542857142857145,0.6145714285714285,0.3436764705882353,0.6563235294117646,0.44333333333333336,0.5566666666666666,0.38542857142857145,0.6145714285714285,0.29808823529411765,0.7019117647058823,0.3436764705882353,0.6563235294117646
"v1.1",131909,309330,"00:05:10",309171,364,129,4,1,"l","in_possession","possession_outcome","possession_outcome","intercepted",420242,"CARUSO ARIANNA",18,"","","",1883722,"ITALY","possession","possession_incomplete","defensive_event","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.4338095238095238,0.4338095238095238,0.3035294117647059,0.3035294117647059,"","","","","","","",""
"v1.1",131909,309350,"00:05:10",309191,365,131,1,1,"l","out_of_possession","take_on_against","defensive_event","1v1",357527,"SALVAI CECILIA",23,"","","",1883722,"ITALY","","","","","","show_inside","direct_pressure","","","","","","","","","","","","","","","","","","","","","","","",0.4239047619047619,0.4239047619047619,0.29455882352941176,0.29455882352941176,"","","","","","","",""
"v1.1",131909,309390,"00:05:10",309231,366,131,2,1,"l","out_of_possession","tackle","defensive_event","standing",357527,"SALVAI CECILIA",23,"","","",1883722,"ITALY","","possession_won","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.4246666666666667,0.4246666666666667,0.2973529411764706,0.2973529411764706,"","","","","","","",""
"v1.1",131909,310669,"00:05:11",310510,367,131,3,1,"l","out_of_possession","possession_outcome","possession_outcome","",357527,"SALVAI CECILIA",23,"","","",1883722,"ITALY","possession","possession_won","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.3880952380952381,0.3880952380952381,0.5616176470588236,0.5616176470588236,"","","","","","","",""
"v1.1",131909,310679,"00:05:11",310520,368,130,4,1,"r","in_possession","possession_outcome","possession_outcome","tackled",330067,"BANINI ESTEFANIA",22,"","","",1884881,"ARGENTINA","possession","possession_incomplete","defensive_event","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.38742857142857146,0.6125714285714285,0.5642647058823529,0.4357352941176471,"","","","","","","",""
"v1.1",131909,310679,"00:05:11",310520,369,132,1,1,"l","in_possession","no_offer","offering_to_receive","",377971,"BOATTIN LISA",17,"","","",1883722,"ITALY","","","","","","","","","","","","","","","","","","","","","","no_movement",3,"","","","","","",310679,0.3737142857142857,0.3737142857142857,0.5689705882352941,0.5689705882352941,"","","","","","","",""
"v1.1",131909,310679,"00:05:11",310520,370,132,2,1,"l","in_possession","reception","receiving_possession","loose_ball",377971,"BOATTIN LISA",17,"","","",1883722,"ITALY","","","","","","","no_pressure","","","","","","","","","","","","","","","","","","","inside","in_front","",3,"",0.3737142857142857,0.3737142857142857,0.5689705882352941,0.5689705882352941,"","","","","","","",""
"v1.1",131909,310750,"00:05:11",310591,371,133,1,1,"r","out_of_possession","pushing_on","defensive_pressure","",461590,"BRAUN SOPHIA",13,"","","",1884881,"ARGENTINA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.6726666666666666,0.32733333333333337,0.6475,0.35250000000000004,"","","","","","","",""
"v1.1",131909,311020,"00:05:11",310861,372,134,1,1,"l","in_possession","offer","offering_to_receive","",467080,"BECCARI CHIARA",14,"","","",1883722,"ITALY","","","","","","","","","","","","","","","","","","","","","","in_to_out",3,"","","outside","between_1_2","","",313780,0.6264761904761905,0.6264761904761905,0.6191176470588236,0.6191176470588236,0.5727,0.5727,0.5553333333333333,0.5553333333333333,0.72275,0.72275,0.7042647058823529,0.7042647058823529
"v1.1",131909,313110,"00:05:13",312951,373,133,2,1,"r","out_of_possession","possession_outcome","possession_outcome","",461590,"BRAUN SOPHIA",13,"","","",1884881,"ARGENTINA","possession","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.576,0.42400000000000004,0.6586764705882353,0.3413235294117647,"","","","","","","",""
"v1.1",131909,313510,"00:05:14",313351,374,132,3,1,"l","in_possession","pass","distribution","",377971,"BOATTIN LISA",17,357527,"SALVAI CECILIA",23,1883722,"ITALY","","possession_complete","","","left_foot","","no_pressure","push","","","","","","","","","","","","","","","","","no_line_break","","","","","",0.36914285714285716,0.36914285714285716,0.5911764705882353,0.5911764705882353,0.36914285714285716,0.36914285714285716,0.34514285714285714,0.34514285714285714,0.5911764705882353,0.5911764705882353,0.47308823529411764,0.47308823529411764
"v1.1",131909,313780,"00:05:14",313621,375,134,2,1,"nan","in_possession","possession_outcome","possession_outcome","",467080,"BECCARI CHIARA",14,"","","",1883722,"ITALY","attacking","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.5553333333333333,0.5553333333333333,0.7042647058823529,0.7042647058823529,"","","","","","","",""
"v1.1",131909,314250,"00:05:15",314091,376,132,4,1,"l","in_possession","possession_outcome","possession_outcome","",377971,"BOATTIN LISA",17,"","","",1883722,"ITALY","possession","possession_complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.34514285714285714,0.34514285714285714,0.47308823529411764,0.47308823529411764,"","","","","","","",""
"v1.1",131909,314309,"00:05:15",314150,377,135,1,1,"nan","in_possession","no_offer","offering_to_receive","",357527,"SALVAI CECILIA",23,"","","",1883722,"ITALY","","","","","","","","","","","","","","","","","","","","","","no_movement",3,"","","","","","",314309,0.3383809523809524,0.3383809523809524,0.4573529411764706,0.4573529411764706,"","","","","","","",""
"v1.1",131909,314309,"00:05:15",314150,378,135,2,1,"nan","in_possession","reception","receiving_possession","pass",357527,"SALVAI CECILIA",23,"","","",1883722,"ITALY","","","","","","","no_pressure","","","","","","","","","","","","","","","","","","","inside","in_front","",3,"",0.3383809523809524,0.3383809523809524,0.4573529411764706,0.4573529411764706,"","","","","","","",""
"v1.1",131909,315299,"00:05:16",315140,379,135,3,1,"l","in_possession","pass","distribution","",357527,"SALVAI CECILIA",23,357525,"LINARI ELENA",5,1883722,"ITALY","","possession_complete","","","left_foot","","no_pressure","push","","","","","","","","","","","","","","","","","no_line_break","","","","","",0.3422857142857143,0.3422857142857143,0.4520588235294118,0.4520588235294118,0.3422857142857143,0.3422857142857143,0.3355238095238095,0.3355238095238095,0.4520588235294118,0.4520588235294118,0.3025,0.3025
"v1.1",131909,316429,"00:05:17",316270,380,135,4,1,"l","in_possession","possession_outcome","possession_outcome","",357527,"SALVAI CECILIA",23,"","","",1883722,"ITALY","possession","possession_complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.3355238095238095,0.3355238095238095,0.3025,0.3025,"","","","","","","",""
"v1.1",131909,316460,"00:05:17",316301,381,136,1,1,"l","in_possession","no_offer","offering_to_receive","",357525,"LINARI ELENA",5,"","","",1883722,"ITALY","","","","","","","","","","","","","","","","","","","","","","no_movement",2,"","","","","","",316460,0.33504761904761904,0.33504761904761904,0.2747058823529412,0.2747058823529412,"","","","","","","",""
"v1.1",131909,316460,"00:05:17",316301,382,136,2,1,"l","in_possession","reception","receiving_possession","pass",357525,"LINARI ELENA",5,"","","",1883722,"ITALY","","","","","","","no_pressure","","","","","","","","","","","","","","","","","","","inside","in_front","",2,"",0.33504761904761904,0.33504761904761904,0.2747058823529412,0.2747058823529412,"","","","","","","",""
"v1.1",131909,318970,"00:05:19",318811,383,137,1,1,"r","out_of_possession","pushing_on","defensive_pressure","",330067,"BANINI ESTEFANIA",22,"","","",1884881,"ARGENTINA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.5253333333333333,0.4746666666666667,0.3019117647058824,0.6980882352941176,"","","","","","","",""
"v1.1",131909,319710,"00:05:20",319551,384,136,3,1,"l","in_possession","pass","distribution","",357525,"LINARI ELENA",5,467085,"DI GUGLIELMO LUCIA",4,1883722,"ITALY","","possession_complete","","","right_foot","","no_pressure","push","","","","","","","","","","","","","","","","","no_line_break","","","","","",0.3945714285714286,0.3945714285714286,0.1952941176470588,0.1952941176470588,0.3945714285714286,0.3945714285714286,0.4320952380952381,0.4320952380952381,0.1952941176470588,0.1952941176470588,0.07411764705882352,0.07411764705882352
"v1.1",131909,320809,"00:05:21",320650,385,137,2,1,"r","out_of_possession","possession_outcome","possession_outcome","",330067,"BANINI ESTEFANIA",22,"","","",1884881,"ARGENTINA","possession","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.5255238095238095,0.4744761904761905,0.22588235294117648,0.7741176470588236,"","","","","","","",""
"v1.1",131909,320900,"00:05:21",320741,386,138,1,1,"l","in_possession","no_offer","offering_to_receive","",467085,"DI GUGLIELMO LUCIA",4,"","","",1883722,"ITALY","","","","","","","","","","","","","","","","","","","","","","no_movement",3,"","","","","","",320900,0.430952380952381,0.430952380952381,0.062058823529411763,0.062058823529411763,"","","","","","","",""
"v1.1",131909,320900,"00:05:21",320741,387,138,2,1,"l","in_possession","reception","receiving_possession","pass",467085,"DI GUGLIELMO LUCIA",4,"","","",1883722,"ITALY","","","","","","","no_pressure","","","","","","","","","","","","","","","","","","","outside","in_front","",3,"",0.430952380952381,0.430952380952381,0.062058823529411763,0.062058823529411763,"","","","","","","",""
"v1.1",131909,320900,"00:05:21",320741,388,138,3,1,"l","in_possession","pass","distribution","",467085,"DI GUGLIELMO LUCIA",4,357525,"LINARI ELENA",5,1883722,"ITALY","","possession_complete","","","right_foot","","no_pressure","push","","","","","","","","","","","","","","","","","no_line_break","","","","","",0.430952380952381,0.430952380952381,0.062058823529411763,0.062058823529411763,0.430952380952381,0.430952380952381,0.3944761904761905,0.3944761904761905,0.062058823529411763,0.062058823529411763,0.18970588235294117,0.18970588235294117
"v1.1",131909,320909,"00:05:21",320750,389,136,4,1,"l","in_possession","possession_outcome","possession_outcome","",357525,"LINARI ELENA",5,"","","",1883722,"ITALY","possession","possession_complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.4320952380952381,0.4320952380952381,0.07411764705882352,0.07411764705882352,"","","","","","","",""
"v1.1",131909,322799,"00:05:23",322640,390,139,1,1,"l","in_possession","offer","offering_to_receive","",420242,"CARUSO ARIANNA",18,"","","",1883722,"ITALY","","","","","","","","","","","","","","","","","","","","","","in_front",3,"","","inside","between_1_2","","",324950,0.5044761904761905,0.5044761904761905,0.3575,0.3575,0.52859,0.52859,0.5177142857142857,0.5177142857142857,0.43748,0.43748,0.4088235294117647,0.4088235294117647
"v1.1",131909,322970,"00:05:23",322811,391,138,4,1,"l","in_possession","possession_outcome","possession_outcome","",467085,"DI GUGLIELMO LUCIA",4,"","","",1883722,"ITALY","possession","possession_complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.3944761904761905,0.3944761904761905,0.18970588235294117,0.18970588235294117,"","","","","","","",""
"v1.1",131909,323039,"00:05:23",322880,392,140,1,1,"l","in_possession","no_offer","offering_to_receive","",357525,"LINARI ELENA",5,"","","",1883722,"ITALY","","","","","","","","","","","","","","","","","","","","","","no_movement",3,"","","","","","",323039,0.3941904761904762,0.3941904761904762,0.1861764705882353,0.1861764705882353,"","","","","","","",""
"v1.1",131909,323039,"00:05:23",322880,393,140,2,1,"l","in_possession","reception","receiving_possession","pass",357525,"LINARI ELENA",5,"","","",1883722,"ITALY","","","","","","","no_pressure","","","","","","","","","","","","","","","","","","","inside","in_front","",3,"",0.3941904761904762,0.3941904761904762,0.1861764705882353,0.1861764705882353,"","","","","","","",""
"v1.1",131909,324390,"00:05:25",324231,394,140,3,1,"l","in_possession","pass","distribution","",357525,"LINARI ELENA",5,357527,"SALVAI CECILIA",23,1883722,"ITALY","","possession_complete","","","right_foot","","no_pressure","push","","","","","","","","","","","","","","","","","no_line_break","","","","","",0.4022857142857143,0.4022857142857143,0.2325,0.2325,0.4022857142857143,0.4022857142857143,0.43847619047619046,0.43847619047619046,0.2325,0.2325,0.6719117647058823,0.6719117647058823
"v1.1",131909,324950,"00:05:25",324791,395,139,2,1,"l","in_possession","possession_outcome","possession_outcome","",420242,"CARUSO ARIANNA",18,"","","",1883722,"ITALY","possession","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.5177142857142857,0.5177142857142857,0.4088235294117647,0.4088235294117647,"","","","","","","",""
"v1.1",131909,326549,"00:05:27",326390,396,140,4,1,"l","in_possession","possession_outcome","possession_outcome","",357525,"LINARI ELENA",5,"","","",1883722,"ITALY","possession","possession_complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.43847619047619046,0.43847619047619046,0.6719117647058823,0.6719117647058823,"","","","","","","",""
"v1.1",131909,326570,"00:05:27",326411,397,141,1,1,"l","in_possession","no_offer","offering_to_receive","",357527,"SALVAI CECILIA",23,"","","",1883722,"ITALY","","","","","","","","","","","","","","","","","","","","","","no_movement",2,"","","","","","",326570,0.4337142857142857,0.4337142857142857,0.7070588235294117,0.7070588235294117,"","","","","","","",""
"v1.1",131909,326570,"00:05:27",326411,398,141,2,1,"l","in_possession","reception","receiving_possession","pass",357527,"SALVAI CECILIA",23,"","","",1883722,"ITALY","","","","","","","no_pressure","","","","","","","","","","","","","","","","","","","outside","in_front","",2,"",0.4337142857142857,0.4337142857142857,0.7070588235294117,0.7070588235294117,"","","","","","","",""
"v1.1",131909,328049,"00:05:28",327890,399,142,1,1,"r","out_of_possession","pushing_on","defensive_pressure","",461594,"NUNEZ ROMINA",7,"","","",1884881,"ARGENTINA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.6371428571428571,0.3628571428571429,0.8014705882352942,0.19852941176470584,"","","","","","","",""
"v1.1",131909,328090,"00:05:28",327931,400,141,3,1,"l","in_possession","pass","distribution","",357527,"SALVAI CECILIA",23,377971,"BOATTIN LISA",17,1883722,"ITALY","","possession_complete","","","right_foot","","no_pressure","push","","","","","","","","","","","","","","","","","no_line_break","","","","","",0.4623809523809524,0.4623809523809524,0.7497058823529412,0.7497058823529412,0.4623809523809524,0.4623809523809524,0.6436190476190476,0.6436190476190476,0.7497058823529412,0.7497058823529412,0.9688235294117648,0.9688235294117648
"v1.1",131909,328450,"00:05:29",328291,401,143,1,1,"l","in_possession","offer","offering_to_receive","",467080,"BECCARI CHIARA",14,"","","",1883722,"ITALY","","","","","","","","in_front_of_final_unit","","","","","","","","","","","","","","in_behind",2,"","","outside","in_behind","","",331059,0.7073333333333334,0.7073333333333334,0.7144117647058823,0.7144117647058823,0.72301,0.72301,0.7406666666666667,0.7406666666666667,0.9306,0.9306,0.8960294117647059,0.8960294117647059
"v1.1",131909,329169,"00:05:29",329010,402,144,1,1,"l","in_possession","offer","offering_to_receive","",420242,"CARUSO ARIANNA",18,"","","",1883722,"ITALY","","","","","","","","","","","","","","","","","","","","","","in_front",2,"","","outside","in_front","","",331020,0.6168571428571429,0.6168571428571429,0.6216176470588235,0.6216176470588235,0.59204,0.59204,0.6178095238095238,0.6178095238095238,0.80505,0.80505,0.7651470588235294,0.7651470588235294
"v1.1",131909,329940,"00:05:30",329781,403,141,4,1,"l","in_possession","possession_outcome","possession_outcome","",357527,"SALVAI CECILIA",23,"","","",1883722,"ITALY","possession","possession_complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.6436190476190476,0.6436190476190476,0.9688235294117648,0.9688235294117648,"","","","","","","",""
"v1.1",131909,330010,"00:05:30",329851,404,145,1,1,"l","in_possession","no_offer","offering_to_receive","",377971,"BOATTIN LISA",17,"","","",1883722,"ITALY","","","","","","","","","","","","","","","","","","","","","","no_movement",2,"","","","","","",330010,0.6443809523809524,0.6443809523809524,0.9944117647058823,0.9944117647058823,"","","","","","","",""
"v1.1",131909,330010,"00:05:30",329851,405,145,2,1,"l","in_possession","reception","receiving_possession","pass",377971,"BOATTIN LISA",17,"","","",1883722,"ITALY","","","","","","","indirect_pressure","","","","","","","","","","","","","","","","","","","outside","in_front","",2,"",0.6443809523809524,0.6443809523809524,0.9944117647058823,0.9944117647058823,"","","","","","","",""
"v1.1",131909,330010,"00:05:30",329851,406,145,3,1,"l","in_possession","pass","distribution","",377971,"BOATTIN LISA",17,"","","",1883722,"ITALY","","possession_incomplete","player_on_ball_error","","left_foot","","indirect_pressure","push","","","","","","","","","","","","","","","","around","line_break_incomplete","inside","","1",2,"",0.6443809523809524,0.6443809523809524,0.9944117647058823,0.9944117647058823,0.6443809523809524,0.6443809523809524,0.8080952380952381,0.8080952380952381,0.9944117647058823,0.9944117647058823,0.7695588235294117,0.7695588235294117
"v1.1",131909,330020,"00:05:30",329861,407,142,2,1,"r","out_of_possession","possession_outcome","possession_outcome","",461594,"NUNEZ ROMINA",7,"","","",1884881,"ARGENTINA","possession","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.6572380952380953,0.3427619047619047,0.955,0.04500000000000004,"","","","","","","",""
"v1.1",131909,331020,"00:05:31",330861,408,144,2,1,"l","in_possession","possession_outcome","possession_outcome","",420242,"CARUSO ARIANNA",18,"","","",1883722,"ITALY","attacking","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.6178095238095238,0.6178095238095238,0.7651470588235294,0.7651470588235294,"","","","","","","",""
"v1.1",131909,331059,"00:05:31",330900,409,143,2,1,"l","in_possession","possession_outcome","possession_outcome","",467080,"BECCARI CHIARA",14,"","","",1883722,"ITALY","attacking","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.7406666666666667,0.7406666666666667,0.8960294117647059,0.8960294117647059,"","","","","","","",""
"v1.1",131909,332289,"00:05:33",332130,410,145,4,1,"l","in_possession","possession_outcome","possession_outcome","misplaced",377971,"BOATTIN LISA",17,"","","",1883722,"ITALY","possession","possession_incomplete","player_on_ball_error","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.8080952380952381,0.8080952380952381,0.7695588235294117,0.7695588235294117,"","","","","","","",""
"v1.1",131909,332320,"00:05:33",332161,411,146,1,1,"r","out_of_possession","clearance","defensive_event","loose_ball_clearance",420328,"MAYORGA MIRIAM",14,"","","",1884881,"ARGENTINA","","possession_interrupted","","","right_foot","","","","","","","","","","","","","","","","","","","","","","","","","",0.8174285714285714,0.1825714285714286,0.7664705882352941,0.23352941176470587,"","","","","","","",""
"v1.1",131909,333890,"00:05:34",333731,412,147,1,1,"l","out_of_possession","clearance","defensive_event","loose_ball_clearance",420242,"CARUSO ARIANNA",18,"","","",1883722,"ITALY","","possession_interrupted","","","head","","","","","","","","","","","","","","","","","","","","","","","","","",0.6606666666666666,0.6606666666666666,0.7601470588235294,0.7601470588235294,"","","","","","","",""
"v1.1",131909,333919,"00:05:34",333760,413,146,2,1,"r","out_of_possession","possession_outcome","possession_outcome","",420328,"MAYORGA MIRIAM",14,"","","",1884881,"ARGENTINA","possession","possession_interrupted","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.6666666666666666,0.33333333333333337,0.7695588235294117,0.23044117647058826,"","","","","","","",""
"v1.1",131909,335070,"00:05:35",334911,414,147,2,1,"l","out_of_possession","possession_outcome","possession_outcome","",420242,"CARUSO ARIANNA",18,"","","",1883722,"ITALY","possession","possession_interrupted","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.6652380952380952,0.6652380952380952,0.6998529411764706,0.6998529411764706,"","","","","","","",""
"v1.1",131909,335090,"00:05:35",334931,415,148,1,1,"r","in_possession","no_offer","offering_to_receive","",420318,"BENITEZ LORENA",16,"","","",1884881,"ARGENTINA","","","","","","","","","","","","","","","","","","","","","","no_movement",3,"","","","","","",335090,0.6637142857142857,0.3362857142857143,0.7044117647058824,0.2955882352941176,"","","","","","","",""
"v1.1",131909,335090,"00:05:35",334931,416,148,2,1,"r","in_possession","reception","receiving_possession","loose_ball",420318,"BENITEZ LORENA",16,"","","",1884881,"ARGENTINA","","","","","","","indirect_pressure","","","","","","","","","","","","","","","","","","","inside","between_1_2","",3,"",0.6637142857142857,0.3362857142857143,0.7044117647058824,0.2955882352941176,"","","","","","","",""
"v1.1",131909,335090,"00:05:35",334931,417,148,3,1,"r","in_possession","pass","distribution","",420318,"BENITEZ LORENA",16,420324,"FALFAN DAIANA",8,1884881,"ARGENTINA","","possession_complete","","","head","","indirect_pressure","lofted","","","","","","","","","","","","","","","","","no_line_break","","","","","",0.6637142857142857,0.3362857142857143,0.7044117647058824,0.2955882352941176,0.6637142857142857,0.3362857142857143,0.6932380952380952,0.3067619047619048,0.7044117647058824,0.2955882352941176,0.7332352941176471,0.2667647058823529
"v1.1",131909,335260,"00:05:36",335101,418,149,1,1,"l","out_of_possession","pushing_on","defensive_pressure","",420242,"CARUSO ARIANNA",18,"","","",1883722,"ITALY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.6392380952380953,0.6392380952380953,0.7451470588235294,0.7451470588235294,"","","","","","","",""
"v1.1",131909,335440,"00:05:36",335281,419,150,1,1,"l","out_of_possession","pushing_on","defensive_pressure","",467062,"DRAGONI GIULIA",16,"","","",1883722,"ITALY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.7472380952380953,0.7472380952380953,0.758235294117647,0.758235294117647,"","","","","","","",""
"v1.1",131909,336130,"00:05:36",335971,420,151,1,1,"r","in_possession","no_offer","offering_to_receive","",420324,"FALFAN DAIANA",8,"","","",1884881,"ARGENTINA","","","","","","","","","","","","","","","","","","","","","","no_movement",3,"","","","","","",336130,0.6982857142857143,0.3017142857142857,0.7470588235294118,0.2529411764705882,"","","","","","","",""
"v1.1",131909,336130,"00:05:36",335971,421,151,2,1,"r","in_possession","reception","receiving_possession","pass",420324,"FALFAN DAIANA",8,"","","",1884881,"ARGENTINA","","","","","","","indirect_pressure","","","","","","","","","","","","","","","","","","","inside","in_front","",3,"",0.6982857142857143,0.3017142857142857,0.7470588235294118,0.2529411764705882,"","","","","","","",""
"v1.1",131909,336130,"00:05:36",335971,422,151,3,1,"r","in_possession","pass","distribution","",420324,"FALFAN DAIANA",8,330067,"BANINI ESTEFANIA",22,1884881,"ARGENTINA","","possession_complete","","","right_foot","","indirect_pressure","push","","","","","","","","","","","","","","","","","no_line_break","","","","","",0.6982857142857143,0.3017142857142857,0.7470588235294118,0.2529411764705882,0.6982857142857143,0.3017142857142857,0.6722857142857143,0.32771428571428574,0.7470588235294118,0.2529411764705882,0.6138235294117647,0.38617647058823534
"v1.1",131909,336140,"00:05:36",335981,423,148,4,1,"r","in_possession","possession_outcome","possession_outcome","",420318,"BENITEZ LORENA",16,"","","",1884881,"ARGENTINA","possession","possession_complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.6932380952380952,0.3067619047619048,0.7332352941176471,0.2667647058823529,"","","","","","","",""
"v1.1",131909,336150,"00:05:36",335991,424,149,2,1,"l","out_of_possession","possession_outcome","possession_outcome","",420242,"CARUSO ARIANNA",18,"","","",1883722,"ITALY","possession","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.6674285714285715,0.6674285714285715,0.7251470588235294,0.7251470588235294,"","","","","","","",""
"v1.1",131909,336169,"00:05:36",336010,425,152,1,1,"l","out_of_possession","pushing_on","defensive_pressure","",378008,"GIUGLIANO MANUELA",6,"","","",1883722,"ITALY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.6220952380952381,0.6220952380952381,0.6170588235294118,0.6170588235294118,"","","","","","","",""
"v1.1",131909,336240,"00:05:36",336081,426,150,2,1,"l","out_of_possession","possession_outcome","possession_outcome","",467062,"DRAGONI GIULIA",16,"","","",1883722,"ITALY","possession","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.7202857142857143,0.7202857142857143,0.7395588235294117,0.7395588235294117,"","","","","","","",""
"v1.1",131909,336860,"00:05:37",336701,427,151,4,1,"r","in_possession","possession_outcome","possession_outcome","",420324,"FALFAN DAIANA",8,"","","",1884881,"ARGENTINA","possession","possession_complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.6722857142857143,0.32771428571428574,0.6138235294117647,0.38617647058823534,"","","","","","","",""
