"match_id","match_run_time_in_ms","match_run_time","match_time_in_ms","event_id","team_id","from_player_id","player_seq_id","event_order","half_time","category","event_type","event","side","x","x_mirrored","y","y_mirrored","action_type","to_player_id","sequence_type","outcome","outcome_additional","opposition_touch","body_type","direction","pressure","style","style_additional","frame_location","game_state","game_period","game_period_additional","game_involvement","origin","origin_additional","save_type","save_detail","stance","x_frame","y_frame","movement","offering_to_receive_total_units","line_break_direction","line_break_outcome","team_shape","team_unit","team_units_broken","total_team_units","event_end_time_in_ms","x_location_start","x_location_start_mirrored","x_location_end","x_location_end_mirrored","y_location_start","y_location_start_mirrored","y_location_end","y_location_end_mirrored","version","team_name","from_player_name","from_player_shirt_number","to_player_name","to_player_shirt_number"
140961,0,"00:00:00",0,1,1883724,250982,1,1,1,"in_possession","start_restart","kickoff","r",0.4868224263191223,0.5131775736808777,0.5071014761924744,0.492898553609848,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","v1.1","MEXICO","CHARLYN CORRAL",19,"",""
140961,0,"00:00:00",0,2,1883724,250982,1,2,1,"in_possession","distribution","pass","r",0.4868224263191223,0.5131775736808777,0.5071014761924744,0.492898553609848,"",377867,"","possession_complete","","","right_foot","","no_pressure","push","","","","","","","","","","","","","","","","","no_line_break","","","","","",0.4868224263191223,0.5131775736808777,0.6108410954475403,0.38915887475013733,0.5071014761924744,0.492898553609848,0.49623188376426697,0.5037680864334106,"v1.1","MEXICO","CHARLYN CORRAL",19,"REBECA BERNAL",4
140961,32,"00:00:00",0,3,0,0,2,1,1,"referee_action","game_period_action","game_period_start","","","","","","","","","","","","","","","","","","","first_half","","","","","","","","","","","","","","","","","","","","","","","","","","","v1.1","TEAM REFEREES","REFEREE","","",""
140961,1767,"00:00:01",1735,4,1883724,377867,3,1,1,"in_possession","offering_to_receive","no_offer","r",0.642242968082428,0.35775700211524963,0.4821739196777344,0.5178260803222656,"","","","","","","","","","","","","","","","","","","","","","","","no_movement",3,"","","","","",3,1767,"","","","","","","","","v1.1","MEXICO","REBECA BERNAL",4,"",""
140961,1767,"00:00:01",1735,5,1883724,377867,3,2,1,"in_possession","receiving_possession","reception","r",0.642242968082428,0.35775700211524963,0.4821739196777344,0.5178260803222656,"kickoff","","","","","","","","no_pressure","","","","","","","","","","","","","","","","","","","inside","in_front","",3,"","","","","","","","","","v1.1","MEXICO","REBECA BERNAL",4,"",""
140961,1768,"00:00:01",1736,6,1883724,250982,1,3,1,"in_possession","possession_outcome","possession_outcome","r",0.6108410954475403,0.38915887475013733,0.49623188376426697,0.5037680864334106,"","","possession","possession_complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","v1.1","MEXICO","CHARLYN CORRAL",19,"",""
140961,2897,"00:00:02",2865,7,1883724,377867,3,3,1,"in_possession","distribution","pass","r",0.6274766325950623,0.37252336740493774,0.4944927394390106,0.505507230758667,"",387196,"","possession_complete","","","right_foot","","no_pressure","lofted","","","","","","","","","","","","","","","","over","line_break_complete","outside","","1-2",3,"",0.6274766325950623,0.37252336740493774,0.3415887951850891,0.6584112048149109,0.4944927394390106,0.505507230758667,0.13797101378440857,0.862028956413269,"v1.1","MEXICO","REBECA BERNAL",4,"MARIA SANCHEZ",7
140961,4080,"00:00:04",4048,8,1884881,461591,4,1,1,"out_of_possession","defensive_pressure","pushing_on","l",0.29158878326416016,0.29158878326416016,0.1888405829668045,0.1888405829668045,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","v1.1","ARGENTINA","JULIETA CRUZ",4,"",""
140961,4630,"00:00:04",4598,9,1883724,397030,5,1,1,"in_possession","offering_to_receive","offer","r",0.32018691301345825,0.6798130869865417,0.22202898561954498,0.7779710292816162,"","","","","","","","","","in_front_of_final_unit","","","","","","","","","","","","","","in_behind",3,"","","inside","in_behind","",3,11303,0.04577000066637993,0.954230010509491,0.04149532690644264,0.9585046768188477,0.17500999569892883,0.8249900341033936,0.15246376395225525,0.8475362062454224,"v1.1","MEXICO","JACQUELINE OVALLE",11,"",""
140961,5328,"00:00:05",5296,10,1884881,461594,6,1,1,"out_of_possession","defensive_pressure","pressing","l",0.35663551092147827,0.35663551092147827,0.18623188138008118,0.18623188138008118,"","","","","","","","shown_outside","indirect_pressure","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","v1.1","ARGENTINA","ROMINA NUNEZ",7,"",""
140961,5333,"00:00:05",5301,11,1884881,461591,4,2,1,"out_of_possession","defensive_pressure","pressing","l",0.28242990374565125,0.28242990374565125,0.14492753148078918,0.14492753148078918,"","","","","","","","shown_outside","indirect_pressure","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","v1.1","ARGENTINA","JULIETA CRUZ",4,"",""
140961,5353,"00:00:05",5321,12,1883724,387196,7,1,1,"in_possession","offering_to_receive","no_offer","r",0.31542056798934937,0.6845794320106506,0.07347825914621353,0.9265217185020447,"","","","","","","","","","","","","","","","","","","","","","","","no_movement",3,"","","","","",3,5353,"","","","","","","","","v1.1","MEXICO","MARIA SANCHEZ",7,"",""
140961,5353,"00:00:05",5321,13,1883724,387196,7,2,1,"in_possession","receiving_possession","reception","r",0.31542056798934937,0.6845794320106506,0.07347825914621353,0.9265217185020447,"pass","","","","","","","","no_pressure","","","","","","","","","","","","","","","","","","","outside","between_2_3","",3,"","","","","","","","","","v1.1","MEXICO","MARIA SANCHEZ",7,"",""
140961,5365,"00:00:05",5333,14,1883724,377867,3,4,1,"in_possession","possession_outcome","possession_outcome","r",0.3415887951850891,0.6584112048149109,0.13797101378440857,0.862028956413269,"","","possession","possession_complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","v1.1","MEXICO","REBECA BERNAL",4,"",""
140961,6562,"00:00:06",6530,15,1884881,461594,6,2,1,"out_of_possession","possession_outcome","possession_outcome","l",0.3324299156665802,0.3324299156665802,0.12739130854606628,0.12739130854606628,"","","possession","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","v1.1","ARGENTINA","ROMINA NUNEZ",7,"",""
140961,6580,"00:00:06",6548,16,1884881,461591,4,3,1,"out_of_possession","possession_outcome","possession_outcome","l",0.2919626235961914,0.2919626235961914,0.08536231517791748,0.08536231517791748,"","","possession","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","v1.1","ARGENTINA","JULIETA CRUZ",4,"",""
140961,6583,"00:00:06",6551,17,1883724,387196,7,3,1,"in_possession","distribution","pass","r",0.30887851119041443,0.691121518611908,0.06202898547053337,0.9379709959030151,"",397030,"","possession_complete","","","left_foot","","indirect_pressure","push","","","","","","","","","","","","","","","","around","line_break_complete","outside","","1-3",3,"",0.30887851119041443,0.691121518611908,0.041028037667274475,0.9589719772338867,0.06202898547053337,0.9379709959030151,0.14782609045505524,0.852173924446106,"v1.1","MEXICO","MARIA SANCHEZ",7,"JACQUELINE OVALLE",11
140961,11180,"00:00:11",11148,18,1883724,387196,7,4,1,"in_possession","possession_outcome","possession_outcome","r",0.041028037667274475,0.9589719772338867,0.14782609045505524,0.852173924446106,"","","possession","possession_complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","v1.1","MEXICO","MARIA SANCHEZ",7,"",""
